customer_id,customer_name,country,signup_date,is_active
5051,Customer_5051,Pakistan,2024-04-01,1
5052,Customer_5052,UK,2022-08-27,1
5053,Customer_5053,Pakistan,2024-03-27,0
5054,Customer_5054,Pakistan,2023-09-27,1
5055,Customer_5055,India,2022-03-21,1
5056,Customer_5056,UAE,2023-07-30,1
5057,Customer_5057,India,2023-08-17,0
5058,Customer_5058,Pakistan,2022-12-05,1
5059,Customer_5059,India,2023-12-12,0
5060,Customer_5060,Pakistan,2023-03-09,0
5061,Customer_5061,USA,2022-05-06,0
5062,Customer_5062,USA,2023-08-16,0
5063,Customer_5063,India,2022-03-24,0
5064,Customer_5064,Pakistan,2023-11-20,0
5065,Customer_5065,UAE,2024-05-30,0
5066,Customer_5066,Pakistan,2023-03-11,1
5067,Customer_5067,India,2024-06-09,0
5068,Customer_5068,Pakistan,2023-01-15,1
5069,Customer_5069,USA,2023-05-07,0
5070,Customer_5070,Pakistan,2023-07-23,
5071,Customer_5071,India,2022-10-24,
5072,Customer_5072,UAE,2023-11-30,0
5073,Customer_5073,India,2023-07-16,1
5074,Customer_5074,Pakistan,2022-05-27,0
5075,Customer_5075,,2024-03-01,
5076,Customer_5076,India,2023-02-25,1
5077,Customer_5077,UAE,2023-08-27,0
5078,Customer_5078,Pakistan,2022-05-30,0
5079,Customer_5079,India,2022-02-03,0
5080,Customer_5080,India,2023-07-05,0
5081,Customer_5081,Pakistan,2023-03-02,1
5082,Customer_5082,Pakistan,2022-08-13,1
5083,Customer_5083,UK,2023-05-09,0
5084,Customer_5084,Pakistan,2023-04-02,0
5085,Customer_5085,Pakistan,2023-04-15,0
5086,Customer_5086,India,2023-09-23,0
5087,Customer_5087,UK,2023-06-11,1
5088,Customer_5088,Pakistan,2024-05-15,0
5089,Customer_5089,India,2023-04-15,1
5090,Customer_5090,Pakistan,2023-04-24,0
5091,Customer_5091,Pakistan,2022-10-02,0
5092,Customer_5092,Pakistan,2023-02-14,1
5093,Customer_5093,UK,2022-07-02,1
5094,Customer_5094,Pakistan,2023-07-22,0
5095,Customer_5095,Pakistan,2023-05-25,1
5096,Customer_5096,India,2022-06-23,1
5097,Customer_5097,UK,2023-07-26,0
5098,Customer_5098,Pakistan,2024-02-03,1
5099,Customer_5099,India,2023-02-26,1
5100,Customer_5100,Pakistan,2023-07-01,0
5101,Customer_5101,India,2023-09-25,1
5102,Customer_5102,India,2022-05-27,0
5103,Customer_5103,India,2022-02-09,0
5104,Customer_5104,Pakistan,2022-06-08,1
5105,Customer_5105,Pakistan,2023-07-07,1
5106,Customer_5106,Pakistan,2022-11-07,1
5107,Customer_5107,India,2022-06-06,0
5108,Customer_5108,Pakistan,2022-12-31,0
5109,Customer_5109,UK,2022-01-19,1
5110,Customer_5110,,2023-03-30,0
5111,Customer_5111,,2022-09-18,1
5112,Customer_5112,USA,2023-02-17,1
5113,Customer_5113,UAE,2024-04-29,
5114,Customer_5114,UAE,2022-05-20,0
5115,Customer_5115,Pakistan,2022-05-28,0
5116,Customer_5116,UAE,2023-12-12,1
5117,Customer_5117,India,2022-06-15,1
5118,Customer_5118,India,2023-11-19,1
5119,Customer_5119,UK,2023-10-09,0
5120,Customer_5120,Pakistan,2022-03-05,1
5121,Customer_5121,Pakistan,2024-05-27,1
5122,Customer_5122,USA,2023-12-31,0
5123,Customer_5123,Pakistan,2022-08-03,1
5124,Customer_5124,India,2022-11-06,1
5125,Customer_5125,USA,2023-06-29,0
5126,Customer_5126,UAE,2022-03-30,0
5127,Customer_5127,India,2022-10-04,1
5128,Customer_5128,Pakistan,2023-03-16,1
5129,Customer_5129,Pakistan,2024-03-15,1
5130,Customer_5130,USA,2024-06-01,0
5131,Customer_5131,India,2023-09-04,0
5132,Customer_5132,India,2022-11-29,
5133,Customer_5133,Pakistan,2023-05-13,
5134,Customer_5134,Pakistan,2023-08-19,0
5135,Customer_5135,,2022-04-27,1
5136,Customer_5136,India,2023-11-16,0
5137,Customer_5137,UAE,2022-05-13,0
5138,Customer_5138,Pakistan,2022-07-25,0
5139,Customer_5139,UAE,2022-01-27,0
5140,Customer_5140,USA,2022-11-27,1
5141,Customer_5141,India,2023-09-11,1
5142,Customer_5142,Pakistan,2022-08-06,
5143,Customer_5143,India,2024-01-20,1
5144,Customer_5144,UK,2022-07-19,0
5145,Customer_5145,India,2022-05-26,1
5146,Customer_5146,USA,2022-03-22,
5147,Customer_5147,UAE,2022-10-10,1
5148,Customer_5148,USA,2023-07-07,1
5149,Customer_5149,UAE,2023-12-05,
5150,Customer_5150,Pakistan,2022-02-06,0
5151,Customer_5151,Pakistan,2022-10-11,1
5152,Customer_5152,Pakistan,2022-10-10,1
5153,Customer_5153,USA,2023-01-10,
5154,Customer_5154,UK,2023-05-22,0
5155,Customer_5155,UAE,2024-06-15,1
5156,Customer_5156,Pakistan,2024-04-24,1
5157,Customer_5157,Pakistan,2022-04-06,0
5158,Customer_5158,UK,2022-08-01,1
5159,Customer_5159,India,2023-05-28,0
5160,Customer_5160,Pakistan,2022-07-30,0
5161,Customer_5161,UAE,2023-10-14,0
5162,Customer_5162,Pakistan,2024-02-28,1
5163,Customer_5163,Pakistan,2023-02-26,0
5164,Customer_5164,India,2022-05-28,1
5165,Customer_5165,Pakistan,2022-08-07,0
5166,Customer_5166,,2022-10-19,0
5167,Customer_5167,Pakistan,2022-10-18,0
5168,Customer_5168,Pakistan,2023-07-14,0
5169,Customer_5169,Pakistan,2023-03-21,1
5170,Customer_5170,UK,2022-07-07,1
5171,Customer_5171,India,2022-09-07,0
5172,Customer_5172,India,2022-12-04,0
5173,Customer_5173,Pakistan,2022-07-03,1
5174,Customer_5174,Pakistan,2022-09-15,0
5175,Customer_5175,India,2024-04-28,
5176,Customer_5176,UK,2022-03-06,1
5177,Customer_5177,USA,2023-12-04,0
5178,Customer_5178,Pakistan,2023-12-05,0
5179,Customer_5179,India,2023-02-01,1
5180,Customer_5180,USA,2022-01-23,0
5181,Customer_5181,India,2023-11-17,0
5182,Customer_5182,UK,2022-02-22,0
5183,Customer_5183,Pakistan,2022-03-10,1
5184,Customer_5184,USA,2022-06-01,1
5185,Customer_5185,UK,2022-12-08,0
5186,Customer_5186,USA,2023-11-25,1
5187,Customer_5187,UAE,2022-06-14,0
5188,Customer_5188,India,2023-09-30,1
5189,Customer_5189,USA,2022-07-31,0
5190,Customer_5190,Pakistan,2024-04-16,1
5191,Customer_5191,Pakistan,2023-07-11,
5192,Customer_5192,UAE,2023-02-14,0
5193,Customer_5193,UK,2023-10-17,0
5194,Customer_5194,USA,2022-12-06,0
5195,Customer_5195,Pakistan,2022-02-07,0
5196,Customer_5196,UK,2024-04-19,0
5197,Customer_5197,UAE,2023-01-13,1
5198,Customer_5198,Pakistan,2022-08-31,
5199,Customer_5199,India,2022-10-03,0
5200,Customer_5200,Pakistan,2022-01-03,1
5201,Customer_5201,Pakistan,2022-04-28,1
5202,Customer_5202,,2022-07-11,1
5203,Customer_5203,UAE,2023-04-18,0
5204,Customer_5204,UAE,2023-08-18,0
5205,Customer_5205,,2023-01-26,1
5206,Customer_5206,India,2024-03-03,0
5207,Customer_5207,UK,2023-09-18,1
5208,Customer_5208,India,2022-02-09,1
5209,Customer_5209,USA,2023-12-01,0
5210,Customer_5210,Pakistan,2024-03-24,0
5211,Customer_5211,USA,2023-09-10,
5212,Customer_5212,Pakistan,2024-06-04,1
5213,Customer_5213,Pakistan,2022-01-01,1
5214,Customer_5214,UK,2023-02-28,0
5215,Customer_5215,India,2023-03-08,1
5216,Customer_5216,UAE,2023-02-08,1
5217,Customer_5217,India,2022-11-21,1
5218,Customer_5218,UAE,2023-05-24,0
5219,Customer_5219,Pakistan,2023-07-23,0
5220,Customer_5220,Pakistan,2023-02-04,0
5221,Customer_5221,Pakistan,2023-05-07,1
5222,Customer_5222,India,2024-04-22,
5223,Customer_5223,Pakistan,2022-04-05,
5224,Customer_5224,India,2023-04-08,
5225,Customer_5225,India,2023-06-23,0
5226,Customer_5226,Pakistan,2022-10-01,0
5227,Customer_5227,India,2023-07-15,0
5228,Customer_5228,USA,2024-04-02,0
5229,Customer_5229,Pakistan,2023-06-23,1
5230,Customer_5230,India,2022-07-26,1
5231,Customer_5231,UAE,2023-06-02,0
5232,Customer_5232,India,2023-07-19,1
5233,Customer_5233,UAE,2023-08-11,
5234,Customer_5234,India,2022-03-18,1
5235,Customer_5235,India,2024-01-01,0
5236,Customer_5236,Pakistan,2022-06-21,1
5237,Customer_5237,UAE,2023-08-02,0
5238,Customer_5238,UAE,2022-03-04,1
5239,Customer_5239,Pakistan,2024-02-05,0
5240,Customer_5240,India,2024-05-29,0
5241,Customer_5241,,2022-09-23,
5242,Customer_5242,India,2024-05-02,1
5243,Customer_5243,India,2022-06-07,1
5244,Customer_5244,USA,2022-02-11,
5245,Customer_5245,UAE,2023-10-07,0
5246,Customer_5246,India,2022-05-27,0
5247,Customer_5247,UK,2024-05-28,1
5248,Customer_5248,USA,2023-05-15,0
5249,Customer_5249,India,2022-06-19,1
5250,Customer_5250,India,2022-08-20,0
5251,Customer_5251,India,2023-12-02,0
5252,Customer_5252,,2023-09-10,1
5253,Customer_5253,UAE,2023-12-04,0
5254,Customer_5254,Pakistan,2022-05-09,1
5255,Customer_5255,USA,2022-12-13,1
5256,Customer_5256,India,2023-11-03,
5257,Customer_5257,Pakistan,2022-08-15,1
5258,Customer_5258,India,2023-02-10,0
5259,Customer_5259,India,2022-05-22,1
5260,Customer_5260,USA,2022-05-04,1
5261,Customer_5261,Pakistan,2023-03-15,1
5262,Customer_5262,UK,2022-04-03,1
5263,Customer_5263,India,2024-01-14,1
5264,Customer_5264,Pakistan,2022-05-25,1
5265,Customer_5265,,2023-10-25,1
5266,Customer_5266,India,2022-01-15,0
5267,Customer_5267,Pakistan,2022-10-09,0
5268,Customer_5268,India,2023-04-07,1
5269,Customer_5269,USA,2022-09-04,0
5270,Customer_5270,Pakistan,2023-08-31,0
5271,Customer_5271,Pakistan,2023-07-11,0
5272,Customer_5272,Pakistan,2022-12-30,1
5273,Customer_5273,Pakistan,2022-11-07,0
5274,Customer_5274,UK,2022-04-26,1
5275,Customer_5275,India,2022-04-07,0
5276,Customer_5276,Pakistan,2023-01-07,1
5277,Customer_5277,Pakistan,2022-08-07,0
5278,Customer_5278,Pakistan,2023-08-02,1
5279,Customer_5279,USA,2023-06-17,0
5280,Customer_5280,Pakistan,2023-01-30,
5281,Customer_5281,,2023-12-06,
5282,Customer_5282,India,2022-08-18,1
5283,Customer_5283,Pakistan,2022-08-30,
5284,Customer_5284,USA,2023-03-05,0
5285,Customer_5285,India,2022-11-25,1
5286,Customer_5286,UAE,2022-07-11,1
5287,Customer_5287,,2022-11-20,1
5288,Customer_5288,Pakistan,2023-01-08,1
5289,Customer_5289,Pakistan,2023-03-01,1
5290,Customer_5290,UAE,2023-04-12,
5291,Customer_5291,Pakistan,2023-10-12,0
5292,Customer_5292,Pakistan,2023-02-26,1
5293,Customer_5293,Pakistan,2023-03-29,1
5294,Customer_5294,Pakistan,2024-03-18,1
5295,Customer_5295,UK,2023-11-18,0
5296,Customer_5296,Pakistan,2024-01-25,1
5297,Customer_5297,India,2022-06-22,
5298,Customer_5298,UAE,2024-02-01,0
5299,Customer_5299,India,2024-04-24,1
5300,Customer_5300,Pakistan,2023-06-03,0
5301,Customer_5301,UK,2023-06-14,
5302,Customer_5302,Pakistan,2022-06-17,1
5303,Customer_5303,UK,2022-02-20,0
5304,Customer_5304,USA,2022-11-28,0
5305,Customer_5305,India,2022-03-21,1
5306,Customer_5306,India,2022-11-29,0
5307,Customer_5307,India,2024-01-05,1
5308,Customer_5308,India,2023-07-18,
5309,Customer_5309,USA,2022-05-15,1
5310,Customer_5310,USA,2023-04-14,0
5311,Customer_5311,Pakistan,2022-06-06,
5312,Customer_5312,UAE,2024-06-04,1
5313,Customer_5313,USA,2024-06-06,0
5314,Customer_5314,,2022-01-22,0
5315,Customer_5315,India,2022-09-07,0
5316,Customer_5316,India,2023-07-04,1
5317,Customer_5317,Pakistan,2023-07-16,0
5318,Customer_5318,,2022-07-14,0
5319,Customer_5319,Pakistan,2023-10-10,1
5320,Customer_5320,India,2023-02-11,1
5321,Customer_5321,Pakistan,2023-09-08,1
5322,Customer_5322,Pakistan,2022-09-03,1
5323,Customer_5323,India,2023-12-22,0
5324,Customer_5324,,2023-01-15,1
5325,Customer_5325,Pakistan,2024-03-20,0
5326,Customer_5326,India,2024-02-27,1
5327,Customer_5327,Pakistan,2022-04-03,1
5328,Customer_5328,Pakistan,2022-07-24,0
5329,Customer_5329,India,2023-05-14,
5330,Customer_5330,India,2024-02-02,1
5331,Customer_5331,Pakistan,2023-10-03,0
5332,Customer_5332,Pakistan,2022-09-21,
5333,Customer_5333,Pakistan,2022-08-14,1
5334,Customer_5334,Pakistan,2024-05-02,1
5335,Customer_5335,,2022-03-03,1
5336,Customer_5336,USA,2023-05-04,1
5337,Customer_5337,Pakistan,2022-08-26,0
5338,Customer_5338,India,2023-04-18,0
5339,Customer_5339,USA,2022-06-03,1
5340,Customer_5340,Pakistan,2022-02-07,0
5341,Customer_5341,UK,2024-05-03,1
5342,Customer_5342,USA,2023-06-14,0
5343,Customer_5343,Pakistan,2024-01-07,0
5344,Customer_5344,Pakistan,2022-11-30,0
5345,Customer_5345,,2022-07-22,1
5346,Customer_5346,India,2024-03-11,1
5347,Customer_5347,Pakistan,2024-06-14,0
5348,Customer_5348,Pakistan,2024-01-29,1
5349,Customer_5349,India,2023-05-03,0
5350,Customer_5350,UAE,2023-07-10,1
5351,Customer_5351,UAE,2022-04-25,0
5352,Customer_5352,,2023-12-08,1
5353,Customer_5353,Pakistan,2023-02-13,1
5354,Customer_5354,India,2024-03-09,
5355,Customer_5355,India,2023-10-18,0
5356,Customer_5356,India,2023-01-22,1
5357,Customer_5357,Pakistan,2023-12-31,1
5358,Customer_5358,,2024-01-27,
5359,Customer_5359,USA,2022-11-29,0
5360,Customer_5360,India,2022-06-07,0
5361,Customer_5361,UAE,2024-04-17,1
5362,Customer_5362,Pakistan,2022-10-13,0
5363,Customer_5363,India,2024-02-24,0
5364,Customer_5364,UAE,2024-01-03,0
5365,Customer_5365,India,2022-09-15,1
5366,Customer_5366,,2023-11-01,0
5367,Customer_5367,UAE,2023-06-07,1
5368,Customer_5368,India,2023-12-05,1
5369,Customer_5369,UK,2023-12-19,0
5370,Customer_5370,Pakistan,2022-03-12,0
5371,Customer_5371,India,2024-01-06,0
5372,Customer_5372,Pakistan,2024-06-12,1
5373,Customer_5373,India,2023-05-26,1
5374,Customer_5374,UK,2022-09-12,1
5375,Customer_5375,India,2022-12-01,0
5376,Customer_5376,UK,2022-01-13,1
5377,Customer_5377,India,2024-03-25,1
5378,Customer_5378,Pakistan,2023-05-25,1
5379,Customer_5379,UK,2023-11-29,1
5380,Customer_5380,Pakistan,2023-08-23,0
5381,Customer_5381,Pakistan,2022-10-23,1
5382,Customer_5382,India,2022-04-12,0
5383,Customer_5383,Pakistan,2022-12-05,0
5384,Customer_5384,Pakistan,2022-03-14,1
5385,Customer_5385,UAE,2022-02-16,
5386,Customer_5386,India,2023-11-03,1
5387,Customer_5387,India,2022-05-17,0
5388,Customer_5388,,2022-04-25,0
5389,Customer_5389,India,2022-04-01,1
5390,Customer_5390,USA,2023-02-22,1
5391,Customer_5391,Pakistan,2023-05-16,0
5392,Customer_5392,India,2023-07-17,1
5393,Customer_5393,USA,2023-07-11,0
5394,Customer_5394,India,2023-02-22,1
5395,Customer_5395,UAE,2022-02-02,
5396,Customer_5396,India,2023-01-31,0
5397,Customer_5397,Pakistan,2023-04-16,0
5398,Customer_5398,India,2022-08-26,1
5399,Customer_5399,India,2023-09-02,1
5400,Customer_5400,USA,2023-09-28,1
5401,Customer_5401,Pakistan,2022-12-05,1
5402,Customer_5402,,2022-02-12,0
5403,Customer_5403,,2023-08-15,1
5404,Customer_5404,Pakistan,2022-09-10,0
5405,Customer_5405,Pakistan,2024-06-06,
5406,Customer_5406,USA,2023-01-06,0
5407,Customer_5407,,2023-11-16,1
5408,Customer_5408,India,2022-07-06,0
5409,Customer_5409,Pakistan,2022-09-12,0
5410,Customer_5410,India,2022-11-06,0
5411,Customer_5411,UAE,2022-05-30,1
5412,Customer_5412,Pakistan,2022-08-20,1
5413,Customer_5413,UAE,2022-10-27,1
5414,Customer_5414,Pakistan,2022-01-02,0
5415,Customer_5415,Pakistan,2023-06-13,1
5416,Customer_5416,India,2023-11-22,1
5417,Customer_5417,India,2022-10-03,0
5418,Customer_5418,Pakistan,2023-05-09,0
5419,Customer_5419,India,2022-06-06,1
5420,Customer_5420,Pakistan,2024-06-03,0
5421,Customer_5421,Pakistan,2022-01-16,0
5422,Customer_5422,Pakistan,2022-02-22,1
5423,Customer_5423,,2022-04-15,0
5424,Customer_5424,India,2022-12-25,1
5425,Customer_5425,India,2022-04-15,
5426,Customer_5426,India,2022-05-03,1
5427,Customer_5427,,2024-05-29,1
5428,Customer_5428,Pakistan,2022-03-07,0
5429,Customer_5429,UAE,2023-07-24,1
5430,Customer_5430,UAE,2022-12-07,0
5431,Customer_5431,UAE,2022-09-15,1
5432,Customer_5432,Pakistan,2023-01-28,
5433,Customer_5433,UAE,2023-02-01,1
5434,Customer_5434,Pakistan,2022-12-22,1
5435,Customer_5435,India,2024-03-11,0
5436,Customer_5436,UAE,2023-02-14,0
5437,Customer_5437,Pakistan,2023-06-01,1
5438,Customer_5438,UK,2023-03-11,0
5439,Customer_5439,Pakistan,2023-02-20,1
5440,Customer_5440,UK,2023-03-24,0
5441,Customer_5441,India,2023-06-21,1
5442,Customer_5442,Pakistan,2022-10-14,0
5443,Customer_5443,Pakistan,2022-03-17,1
5444,Customer_5444,,2022-05-01,1
5445,Customer_5445,Pakistan,2022-03-09,1
5446,Customer_5446,Pakistan,2023-04-15,0
5447,Customer_5447,Pakistan,2024-02-19,1
5448,Customer_5448,UAE,2022-06-18,0
5449,Customer_5449,India,2023-01-01,0
5450,Customer_5450,Pakistan,2022-08-29,0
5451,Customer_5451,Pakistan,2022-01-10,1
5452,Customer_5452,Pakistan,2024-06-07,0
5453,Customer_5453,Pakistan,2022-11-13,
5454,Customer_5454,India,2023-04-05,1
5455,Customer_5455,UAE,2024-04-23,0
5456,Customer_5456,Pakistan,2023-11-10,1
5457,Customer_5457,India,2023-03-13,1
5458,Customer_5458,India,2023-03-17,0
5459,Customer_5459,,2022-05-26,1
5460,Customer_5460,,2024-04-28,1
5461,Customer_5461,UK,2023-07-18,0
5462,Customer_5462,Pakistan,2022-04-27,1
5463,Customer_5463,Pakistan,2024-03-31,0
5464,Customer_5464,Pakistan,2022-10-22,0
5465,Customer_5465,Pakistan,2022-03-22,1
5466,Customer_5466,India,2023-09-01,1
5467,Customer_5467,UK,2022-12-20,1
5468,Customer_5468,USA,2023-02-28,1
5469,Customer_5469,UK,2022-06-08,1
5470,Customer_5470,India,2022-06-08,1
5471,Customer_5471,UAE,2022-09-28,0
5472,Customer_5472,Pakistan,2023-01-02,1
5473,Customer_5473,Pakistan,2024-01-05,1
5474,Customer_5474,UAE,2023-11-27,0
5475,Customer_5475,Pakistan,2022-02-04,1
5476,Customer_5476,India,2024-01-30,0
5477,Customer_5477,Pakistan,2023-11-04,1
5478,Customer_5478,UAE,2023-06-03,1
5479,Customer_5479,UK,2022-04-24,
5480,Customer_5480,Pakistan,2024-05-03,0
5481,Customer_5481,UK,2024-04-14,1
5482,Customer_5482,Pakistan,2022-09-20,0
5483,Customer_5483,India,2022-11-05,1
5484,Customer_5484,UAE,2022-11-18,1
5485,Customer_5485,UAE,2022-03-30,1
5486,Customer_5486,,2022-12-19,1
5487,Customer_5487,Pakistan,2022-06-08,1
5488,Customer_5488,UAE,2022-11-30,0
5489,Customer_5489,UAE,2023-12-18,0
5490,Customer_5490,USA,2023-03-25,1
5491,Customer_5491,Pakistan,2023-01-20,1
5492,Customer_5492,UK,2024-04-13,0
5493,Customer_5493,India,2022-11-06,1
5494,Customer_5494,Pakistan,2023-08-12,0
5495,Customer_5495,India,2022-12-05,0
5496,Customer_5496,Pakistan,2023-06-04,1
5497,Customer_5497,India,2022-12-01,0
5498,Customer_5498,USA,2023-12-02,0
5499,Customer_5499,India,2024-01-18,0
5500,Customer_5500,UAE,2022-05-11,1
5501,Customer_5501,India,2022-05-25,
5502,Customer_5502,Pakistan,2024-04-06,1
5503,Customer_5503,Pakistan,2023-04-04,0
5504,Customer_5504,India,2022-04-12,
5505,Customer_5505,Pakistan,2023-03-17,1
5506,Customer_5506,Pakistan,2022-02-27,1
5507,Customer_5507,India,2023-12-30,1
5508,Customer_5508,Pakistan,2024-01-27,0
5509,Customer_5509,Pakistan,2023-07-03,1
5510,Customer_5510,India,2023-03-29,0
5511,Customer_5511,Pakistan,2023-06-29,0
5512,Customer_5512,USA,2022-08-10,1
5513,Customer_5513,USA,2023-06-06,1
5514,Customer_5514,UAE,2023-07-19,1
5515,Customer_5515,Pakistan,2022-04-18,1
5516,Customer_5516,UK,2022-11-20,0
5517,Customer_5517,UK,2024-05-09,0
5518,Customer_5518,UK,2024-05-14,0
5519,Customer_5519,Pakistan,2022-08-04,1
5520,Customer_5520,UAE,2023-01-29,1
5521,Customer_5521,UK,2022-11-05,0
5522,Customer_5522,India,2023-11-07,
5523,Customer_5523,UAE,2022-03-12,0
5524,Customer_5524,India,2023-12-17,1
5525,Customer_5525,India,2022-11-30,1
5526,Customer_5526,Pakistan,2023-11-17,0
5527,Customer_5527,UAE,2023-07-18,1
5528,Customer_5528,Pakistan,2023-09-02,1
5529,Customer_5529,India,2022-12-27,1
5530,Customer_5530,Pakistan,2022-11-01,1
5531,Customer_5531,India,2024-05-31,0
5532,Customer_5532,Pakistan,2024-05-29,1
5533,Customer_5533,UAE,2022-01-11,
5534,Customer_5534,UK,2022-06-29,0
5535,Customer_5535,Pakistan,2023-10-10,0
5536,Customer_5536,Pakistan,2024-01-04,
5537,Customer_5537,Pakistan,2023-11-15,0
5538,Customer_5538,USA,2022-08-26,1
5539,Customer_5539,India,2023-05-03,1
5540,Customer_5540,India,2024-06-07,1
5541,Customer_5541,Pakistan,2022-03-26,0
5542,Customer_5542,UAE,2023-11-20,0
5543,Customer_5543,USA,2023-01-30,0
5544,Customer_5544,UK,2022-03-25,1
5545,Customer_5545,UAE,2024-02-02,1
5546,Customer_5546,Pakistan,2023-12-14,1
5547,Customer_5547,Pakistan,2024-06-11,1
5548,Customer_5548,Pakistan,2023-01-26,0
5549,Customer_5549,Pakistan,2024-03-10,0
5550,Customer_5550,Pakistan,2023-07-17,1
5551,Customer_5551,Pakistan,2022-08-10,1
5552,Customer_5552,India,2022-03-04,0
5553,Customer_5553,USA,2022-11-13,0
5554,Customer_5554,UAE,2023-02-19,0
5555,Customer_5555,UK,2023-11-03,0
5556,Customer_5556,UAE,2023-11-05,1
5557,Customer_5557,Pakistan,2023-09-09,
5558,Customer_5558,UAE,2022-12-21,1
5559,Customer_5559,Pakistan,2023-08-06,
5560,Customer_5560,UAE,2024-04-04,
5561,Customer_5561,Pakistan,2024-06-08,1
5562,Customer_5562,,2023-08-18,0
5563,Customer_5563,Pakistan,2022-01-02,1
5564,Customer_5564,Pakistan,2024-03-08,0
5565,Customer_5565,USA,2023-02-09,0
5566,Customer_5566,Pakistan,2024-04-15,0
5567,Customer_5567,UAE,2024-05-01,1
5568,Customer_5568,UAE,2023-05-18,0
5569,Customer_5569,UK,2022-06-07,0
5570,Customer_5570,,2024-03-30,1
5571,Customer_5571,,2023-06-12,1
5572,Customer_5572,Pakistan,2022-03-15,1
5573,Customer_5573,UK,2022-08-30,1
5574,Customer_5574,UAE,2023-11-11,0
5575,Customer_5575,UAE,2022-01-07,0
5576,Customer_5576,Pakistan,2023-11-22,1
5577,Customer_5577,UAE,2022-01-24,1
5578,Customer_5578,,2023-04-16,1
5579,Customer_5579,USA,2022-10-03,1
5580,Customer_5580,India,2024-06-09,1
5581,Customer_5581,Pakistan,2023-06-09,
5582,Customer_5582,India,2024-05-01,0
5583,Customer_5583,UK,2023-09-26,0
5584,Customer_5584,UAE,2023-02-01,1
5585,Customer_5585,India,2024-04-25,0
5586,Customer_5586,Pakistan,2024-02-02,0
5587,Customer_5587,India,2022-05-23,0
5588,Customer_5588,India,2023-04-25,0
5589,Customer_5589,USA,2023-06-20,0
5590,Customer_5590,UAE,2022-02-18,0
5591,Customer_5591,Pakistan,2023-11-15,1
5592,Customer_5592,India,2023-06-10,1
5593,Customer_5593,Pakistan,2022-01-22,1
5594,Customer_5594,,2023-05-18,1
5595,Customer_5595,India,2024-05-29,0
5596,Customer_5596,India,2022-01-24,0
5597,Customer_5597,India,2022-08-05,0
5598,Customer_5598,UAE,2023-12-31,1
5599,Customer_5599,UAE,2023-02-14,1
5600,Customer_5600,UAE,2023-01-14,0
5601,Customer_5601,Pakistan,2023-05-24,0
5602,Customer_5602,Pakistan,2023-04-05,
5603,Customer_5603,Pakistan,2022-12-17,1
5604,Customer_5604,UAE,2022-04-11,1
5605,Customer_5605,Pakistan,2023-01-25,0
5606,Customer_5606,India,2024-06-06,0
5607,Customer_5607,USA,2023-09-11,1
5608,Customer_5608,USA,2023-05-20,1
5609,Customer_5609,India,2024-01-13,1
5610,Customer_5610,India,2022-03-11,1
5611,Customer_5611,Pakistan,2024-04-05,1
5612,Customer_5612,UAE,2023-06-16,1
5613,Customer_5613,UK,2022-03-17,0
5614,Customer_5614,Pakistan,2023-03-14,0
5615,Customer_5615,India,2022-02-13,1
5616,Customer_5616,UK,2023-10-10,0
5617,Customer_5617,USA,2024-05-10,1
5618,Customer_5618,Pakistan,2024-01-22,1
5619,Customer_5619,India,2022-04-15,
5620,Customer_5620,Pakistan,2022-10-17,0
5621,Customer_5621,Pakistan,2022-12-06,0
5622,Customer_5622,USA,2023-12-27,1
5623,Customer_5623,UK,2023-05-11,1
5624,Customer_5624,UK,2022-01-04,1
5625,Customer_5625,Pakistan,2022-03-06,1
5626,Customer_5626,UK,2022-08-19,0
5627,Customer_5627,India,2023-06-03,1
5628,Customer_5628,Pakistan,2024-01-04,1
5629,Customer_5629,India,2023-03-03,1
5630,Customer_5630,Pakistan,2023-07-31,0
5631,Customer_5631,UK,2023-06-01,0
5632,Customer_5632,India,2024-04-09,1
5633,Customer_5633,Pakistan,2022-12-10,
5634,Customer_5634,Pakistan,2023-04-08,1
5635,Customer_5635,Pakistan,2022-04-03,0
5636,Customer_5636,Pakistan,2023-07-06,0
5637,Customer_5637,India,2022-05-01,1
5638,Customer_5638,UK,2022-03-07,0
5639,Customer_5639,Pakistan,2023-07-26,1
5640,Customer_5640,Pakistan,2023-04-26,1
5641,Customer_5641,India,2023-03-10,1
5642,Customer_5642,UK,2022-04-16,0
5643,Customer_5643,Pakistan,2023-05-26,1
5644,Customer_5644,Pakistan,2022-10-20,0
5645,Customer_5645,India,2023-02-27,0
5646,Customer_5646,Pakistan,2022-01-23,
5647,Customer_5647,Pakistan,2023-03-14,1
5648,Customer_5648,UAE,2023-03-15,1
5649,Customer_5649,UAE,2022-05-09,0
5650,Customer_5650,India,2022-10-30,0
5651,Customer_5651,UAE,2024-01-14,0
5652,Customer_5652,UAE,2022-05-07,0
5653,Customer_5653,Pakistan,2022-06-28,1
5654,Customer_5654,India,2022-09-13,0
5655,Customer_5655,Pakistan,2023-08-12,1
5656,Customer_5656,Pakistan,2022-06-11,0
5657,Customer_5657,UAE,2022-04-05,0
5658,Customer_5658,USA,2024-05-20,
5659,Customer_5659,,2024-06-15,0
5660,Customer_5660,UAE,2022-09-08,0
5661,Customer_5661,Pakistan,2022-03-02,0
5662,Customer_5662,Pakistan,2023-12-03,0
5663,Customer_5663,UK,2024-02-19,1
