order_id,customer_id,product_id,order_date,quantity,order_status
5803,2728,28,2023-05-21,,Completed
5804,7547,23,2023-02-28,2,Completed
5805,8653,64,2023-09-17,,Returned
5806,2855,100,2024-03-18,3,Completed
5807,5201,39,2023-06-30,2,Cancelled
5808,4068,49,2023-12-20,2,Completed
5809,9895,59,2023-07-01,4,Cancelled
5810,2978,20,2024-05-14,,Completed
5811,3481,61,2023-12-05,3,Completed
5812,9934,9,2024-06-13,2,
5813,8222,23,2023-12-27,1,Completed
5814,3494,7,2023-02-07,2,Completed
5815,9174,31,2023-02-24,1,Pending
5816,231,60,2024-07-16,2,Completed
5817,7527,61,2023-02-03,4,Completed
5818,5282,75,2023-12-19,2,Cancelled
5819,1252,81,2023-04-08,3,Returned
5820,5341,100,2023-03-07,1,Completed
5821,6890,26,2024-03-03,4,Returned
5822,1964,100,2023-11-26,2,Completed
5823,3167,82,2024-06-22,2,Completed
5824,1779,54,2024-06-26,3,Completed
5825,8053,31,2023-07-12,1,Completed
5826,4871,99,2024-07-12,2,Completed
5827,1148,41,2023-06-20,4,
5828,2848,28,2023-03-19,1,Completed
5829,3851,90,2024-02-07,,Pending
5830,3071,6,2024-01-04,3,Completed
5831,621,34,2023-02-23,2,Completed
5832,964,92,2024-02-23,2,Completed
5833,7216,9,2024-06-23,3,Cancelled
5834,2143,93,2024-07-05,3,Cancelled
5835,9693,98,2023-07-15,4,Returned
5836,7419,12,2023-01-02,2,Cancelled
5837,1327,16,2024-06-24,3,Completed
5838,122,71,2024-06-08,,Completed
5839,4314,31,2024-05-11,1,Completed
5840,1077,33,2024-04-24,,Completed
5841,1183,7,2023-01-04,2,Pending
5842,795,3,2024-04-05,1,Completed
5843,9817,20,2023-04-08,2,Completed
5844,4272,5,2024-05-12,1,Completed
5845,8484,67,2023-11-29,2,Completed
5846,7327,38,2024-04-09,1,Returned
5847,8683,79,2024-01-30,1,Pending
5848,2809,99,2024-04-11,1,Completed
5849,3429,56,2023-08-22,1,
5850,8826,23,2024-06-12,1,Completed
5851,3500,97,2023-02-05,,Completed
5852,2173,2,2023-05-17,,
5853,5987,100,2023-04-01,4,Completed
5854,3908,21,2023-03-13,1,Completed
5855,4700,78,2023-04-18,1,Cancelled
5856,7082,14,2023-08-24,1,Completed
5857,5225,62,2024-07-13,2,Completed
5858,3469,11,2023-06-24,,Cancelled
5859,5761,4,2023-02-17,4,Cancelled
5860,491,47,2024-08-07,1,Returned
5861,4264,94,2023-11-19,2,Completed
5862,7770,100,2023-12-19,4,Completed
5863,8951,20,2023-02-16,4,Completed
5864,1198,52,2023-12-18,1,Pending
5865,1905,16,2024-01-17,1,Cancelled
5866,5270,98,2023-08-25,2,Completed
5867,1651,45,2023-04-15,1,Returned
5868,3192,8,2023-12-26,4,Completed
5869,28,62,2023-08-01,1,Completed
5870,6261,84,2024-02-18,1,Completed
5871,2751,21,2024-07-27,1,Pending
5872,2880,64,2023-09-07,1,Completed
5873,4358,30,2023-10-04,3,
5874,2833,36,2023-09-14,1,Completed
5875,3110,5,2024-02-08,1,Completed
5876,9653,85,2023-01-24,4,Completed
5877,5759,38,2023-11-29,1,Completed
5878,2922,87,2023-02-03,1,Completed
5879,1434,19,2024-08-19,1,Completed
5880,4429,74,2024-02-16,1,Completed
5881,7699,27,2023-11-19,2,Completed
5882,8112,99,2023-10-21,1,Completed
5883,3537,13,2024-03-11,3,Completed
5884,6864,9,2024-04-22,2,Cancelled
5885,1182,17,2024-05-13,3,
5886,3406,95,2023-01-09,,Returned
5887,3915,44,2023-12-03,1,Completed
5888,9976,45,2023-01-30,3,
5889,3723,88,2024-01-28,4,Returned
5890,2643,42,2024-07-01,,Completed
5891,7578,51,2024-04-08,3,Completed
5892,3712,83,2024-07-03,1,
5893,2961,58,2023-06-29,1,Completed
5894,4831,58,2024-08-22,1,Completed
5895,5459,30,2023-06-29,,Completed
5896,9772,5,2024-05-18,2,Completed
5897,1620,8,2023-11-19,3,Completed
5898,6139,37,2024-04-04,3,Cancelled
5899,6681,47,2023-01-05,2,Completed
5900,2341,100,2024-04-17,1,Completed
5901,9420,89,2024-03-17,,Completed
5902,1729,45,2024-06-23,4,Returned
5903,3586,5,2024-05-24,2,
5904,202,97,2024-02-17,2,Completed
5905,5986,63,2023-09-02,2,Returned
5906,6176,86,2024-05-28,1,Completed
5907,3161,47,2024-05-16,1,Pending
5908,1714,25,2024-08-04,1,Completed
5909,7873,50,2024-05-20,2,Pending
5910,7840,93,2023-10-11,1,Cancelled
5911,6860,45,2023-05-19,1,Cancelled
5912,753,30,2023-03-22,4,Completed
5913,115,48,2024-05-03,4,Returned
5914,5342,51,2023-11-15,1,Completed
5915,3981,94,2024-07-19,1,Completed
5916,6326,55,2023-09-16,4,Cancelled
5917,2819,55,2024-07-17,4,Pending
5918,469,46,2023-03-27,2,Completed
5919,426,31,2023-04-15,3,Completed
5920,8142,34,2023-02-25,1,Returned
5921,1576,92,2023-12-21,4,Returned
5922,834,74,2024-07-05,4,Completed
5923,4107,68,2024-05-14,3,Pending
5924,3704,33,2024-02-16,,
5925,1409,56,2024-01-10,1,Completed
5926,3482,58,2024-03-03,1,Completed
5927,6186,57,2024-06-04,2,Pending
5928,5822,17,2023-03-30,1,Completed
5929,6845,11,2023-08-11,4,Cancelled
5930,6396,71,2023-06-19,4,Completed
5931,8796,81,2024-04-19,4,
5932,213,92,2023-07-05,1,Pending
5933,6412,17,2023-12-28,4,Returned
5934,4802,10,2023-09-18,1,Completed
5935,1759,26,2023-11-16,1,Cancelled
5936,5781,6,2023-09-14,3,Completed
5937,8974,81,2023-05-28,1,Completed
5938,1527,16,2024-01-01,,Returned
5939,841,90,2024-06-10,2,Completed
5940,1342,4,2023-01-26,2,Completed
5941,1501,62,2023-03-07,4,Completed
5942,8122,84,2023-07-19,2,Returned
5943,5560,64,2023-08-08,2,Completed
5944,5927,56,2024-07-26,2,Cancelled
5945,8708,75,2023-04-28,2,Completed
5946,7676,23,2024-03-06,2,Completed
5947,9340,33,2023-02-08,,Completed
5948,6458,31,2024-03-08,,Completed
5949,3257,7,2023-04-13,2,Cancelled
5950,2595,86,2023-11-05,2,Completed
5951,3657,5,2023-02-08,4,Completed
5952,9741,37,2023-05-03,3,Pending
5953,2087,1,2024-01-28,4,Completed
5954,3156,70,2024-04-13,3,Completed
5955,7189,45,2023-07-18,,Cancelled
5956,6397,47,2023-05-25,4,Completed
5957,979,68,2024-01-20,4,Completed
5958,3048,94,2023-01-08,2,Completed
5959,2590,30,2023-11-30,2,Cancelled
5960,2007,81,2023-07-07,3,Completed
5961,6784,60,2023-01-24,1,Cancelled
5962,5943,24,2023-09-10,2,Completed
5963,2600,31,2024-06-23,,Returned
5964,2509,28,2023-02-08,2,Completed
5965,8472,45,2023-08-24,1,Completed
5966,1194,4,2024-07-06,2,Returned
5967,5916,61,2023-08-17,1,Returned
5968,9950,39,2023-12-05,4,
5969,2046,83,2023-11-08,4,Completed
5970,7797,24,2023-06-18,4,Completed
5971,8440,71,2024-06-12,1,Completed
5972,9577,46,2024-07-08,2,
5973,9565,53,2023-11-07,1,Completed
5974,7603,48,2023-04-02,1,Pending
5975,3673,9,2023-02-27,3,Cancelled
5976,7182,22,2024-04-20,2,Pending
5977,45,2,2023-09-10,1,Completed
5978,2086,91,2023-06-04,2,Completed
5979,4512,16,2024-01-11,1,Completed
5980,6389,5,2023-01-25,4,Completed
5981,7776,12,2024-06-02,1,Pending
5982,5372,52,2024-06-19,2,Completed
5983,7949,26,2024-08-17,1,Completed
5984,6224,15,2023-07-10,2,Completed
5985,4324,67,2023-11-22,2,Completed
5986,6627,73,2023-10-03,3,Cancelled
5987,8815,59,2024-05-11,3,Completed
5988,8050,92,2023-04-20,1,Completed
5989,7092,39,2024-05-13,1,Completed
5990,8677,63,2024-01-05,,Completed
5991,8217,100,2023-06-02,4,
5992,1226,25,2023-11-14,2,Completed
5993,1249,41,2023-06-12,1,Completed
5994,8971,28,2024-06-20,1,Returned
5995,5027,21,2023-03-20,3,Completed
5996,2843,93,2024-01-01,,Completed
5997,5699,89,2023-10-06,3,Pending
5998,1583,94,2023-08-03,1,Completed
5999,4849,61,2024-01-10,3,Completed
6000,9906,57,2023-08-05,,Completed
6001,3139,11,2023-01-21,2,Completed
6002,4756,19,2024-01-15,,Cancelled
6003,1518,75,2023-03-20,3,Completed
6004,4643,89,2023-08-09,1,Completed
6005,5197,1,2024-04-11,1,Returned
6006,3769,32,2023-07-17,1,Completed
6007,6199,85,2023-12-24,3,Cancelled
6008,8073,77,2023-12-24,3,Completed
6009,9689,34,2024-05-22,2,Completed
6010,5559,17,2023-12-27,1,Pending
6011,9928,55,2024-07-17,,Returned
6012,1344,19,2024-03-01,1,Completed
6013,5491,74,2024-03-14,1,Cancelled
6014,5336,42,2023-02-07,1,Returned
6015,49,59,2023-01-31,1,
6016,5917,73,2023-06-12,,Cancelled
6017,2511,75,2023-11-29,1,Cancelled
6018,6226,38,2023-06-20,1,Cancelled
6019,3661,31,2023-02-06,3,Completed
6020,1747,66,2023-02-05,3,Completed
6021,8688,88,2023-12-03,1,Returned
6022,8171,69,2024-05-27,1,Completed
6023,634,50,2023-07-07,1,Completed
6024,6981,30,2024-05-11,4,Pending
6025,2721,35,2024-03-31,3,Completed
6026,176,59,2024-07-26,,Completed
6027,8831,17,2024-03-22,1,Completed
6028,8153,95,2023-03-18,2,Completed
6029,3358,66,2023-06-10,3,Returned
6030,4393,80,2024-01-28,1,Completed
6031,5380,21,2023-11-04,3,Completed
6032,5971,94,2023-07-06,2,Completed
6033,8667,52,2023-01-25,2,Pending
6034,9839,65,2024-04-04,3,Completed
6035,1959,14,2024-03-26,2,Pending
6036,6680,16,2024-07-03,4,Returned
6037,7349,55,2023-09-22,,Completed
6038,5885,9,2024-08-19,3,Cancelled
6039,8541,8,2024-02-12,2,Cancelled
6040,8829,73,2023-04-11,4,Cancelled
6041,3615,34,2023-07-13,1,Completed
6042,3821,33,2024-05-31,1,Completed
6043,4323,86,2024-03-16,2,Cancelled
6044,5468,94,2023-04-13,3,Returned
6045,5503,7,2023-12-28,4,Completed
6046,6380,82,2023-08-09,,Completed
6047,1205,21,2024-04-13,4,Returned
6048,6450,5,2024-04-20,,Cancelled
6049,8540,71,2023-01-24,2,Completed
6050,1204,12,2023-06-04,2,Completed
6051,6559,59,2024-07-08,2,
6052,983,81,2023-07-05,3,Cancelled
6053,8924,58,2024-03-17,2,Completed
6054,6529,88,2023-04-23,3,Completed
6055,6656,37,2024-02-20,4,Completed
6056,5600,83,2024-03-06,1,Returned
6057,5691,45,2023-08-28,1,Cancelled
6058,5906,80,2023-09-30,2,Pending
6059,6332,25,2023-09-02,,Completed
6060,8645,27,2023-06-20,1,Completed
6061,4074,51,2023-06-14,,Cancelled
6062,2895,42,2024-04-04,,Completed
6063,2235,71,2024-05-04,1,Cancelled
6064,7632,42,2024-05-20,4,Cancelled
6065,5860,60,2024-08-23,1,Completed
6066,8356,72,2024-07-23,2,
6067,1448,79,2023-10-18,2,Returned
6068,102,58,2024-03-10,,Completed
6069,7435,80,2024-07-11,2,Completed
6070,7321,72,2024-05-19,2,Cancelled
6071,9645,100,2023-01-27,3,Completed
6072,536,96,2024-05-04,2,Completed
6073,7501,81,2024-04-23,2,Cancelled
6074,1701,100,2024-04-30,,Completed
6075,7040,22,2024-06-30,1,
6076,9656,96,2023-05-08,2,Completed
6077,7115,58,2023-08-12,1,Completed
6078,7470,11,2023-02-16,4,Completed
6079,6493,6,2023-03-19,1,Cancelled
6080,4345,22,2023-12-10,1,Completed
6081,1972,78,2024-08-15,4,Pending
6082,9645,92,2023-05-19,2,Completed
6083,9786,12,2024-05-01,3,Pending
6084,713,27,2023-10-27,4,Completed
6085,3656,1,2023-06-30,2,Completed
6086,6242,64,2024-02-17,1,Cancelled
6087,6473,74,2023-12-08,1,Cancelled
6088,7761,97,2024-07-07,3,Completed
6089,9641,80,2024-03-23,1,Returned
6090,3649,39,2023-12-11,3,Completed
6091,5125,60,2024-02-04,2,Completed
6092,8651,70,2023-11-19,2,Cancelled
6093,2844,54,2024-08-16,1,Pending
6094,7974,25,2023-02-04,2,Cancelled
6095,593,20,2023-02-12,1,Completed
6096,498,36,2023-09-15,2,Returned
6097,2135,23,2023-08-26,4,Returned
6098,2450,80,2023-06-26,1,Completed
6099,5413,1,2024-03-19,,Completed
6100,7449,94,2023-02-01,2,Completed
6101,4293,27,2023-03-08,1,Completed
6102,27,52,2023-12-29,,Returned
6103,9910,2,2024-05-17,2,Completed
6104,2254,21,2023-04-07,3,Completed
6105,3643,9,2024-06-10,1,Completed
6106,3656,88,2024-02-16,2,Completed
6107,9476,48,2024-01-10,3,
6108,1087,39,2023-12-14,1,Completed
6109,8023,42,2023-08-31,3,Completed
6110,2016,71,2023-07-20,3,Pending
6111,5068,94,2023-05-31,1,Cancelled
6112,9908,45,2023-04-08,4,Cancelled
6113,7124,2,2023-07-27,1,Completed
6114,9919,76,2023-03-24,1,Completed
6115,7085,77,2024-07-08,,Returned
6116,9100,67,2023-02-05,1,Cancelled
6117,3464,43,2023-08-23,4,Completed
6118,4342,18,2023-12-15,3,Completed
6119,6422,39,2024-07-30,3,Pending
6120,4468,6,2023-01-10,3,
6121,9001,42,2024-04-29,1,Cancelled
6122,2897,52,2023-08-12,3,Cancelled
6123,3129,27,2023-01-11,,Completed
6124,4256,79,2024-08-05,1,
6125,9343,15,2023-05-29,2,Cancelled
6126,6881,19,2023-05-14,2,Completed
6127,1335,62,2024-04-08,1,Completed
6128,8710,64,2023-11-23,3,
6129,7079,51,2024-02-01,3,Pending
6130,1289,47,2023-08-21,1,Completed
6131,8938,57,2024-08-21,3,Completed
6132,5648,20,2024-05-02,2,Completed
6133,5929,20,2024-01-05,1,Returned
6134,4803,82,2023-08-17,4,Completed
6135,698,64,2023-06-06,1,Returned
6136,475,98,2023-04-23,2,Completed
6137,7697,99,2023-11-11,2,Completed
6138,6533,38,2023-07-02,3,Completed
6139,8703,38,2023-10-12,1,Cancelled
6140,8730,65,2023-09-25,4,Completed
6141,2945,76,2023-11-26,,Cancelled
6142,5633,5,2024-03-27,2,Completed
6143,5385,64,2023-07-26,1,Returned
6144,1367,27,2024-05-26,4,Returned
6145,1062,20,2023-06-05,,Completed
6146,2308,60,2023-02-05,3,Completed
6147,308,40,2024-07-16,2,Cancelled
6148,9189,83,2023-03-02,1,Completed
6149,9477,79,2023-01-02,1,Pending
6150,9322,6,2024-06-29,1,Completed
6151,304,73,2024-04-07,1,Returned
6152,6487,36,2024-01-09,,Completed
6153,5567,87,2023-01-19,3,Returned
6154,5158,74,2024-04-16,1,Cancelled
6155,3892,65,2023-01-05,2,Completed
6156,9047,11,2023-07-31,1,Pending
6157,9938,49,2024-03-02,3,Pending
6158,5725,84,2023-09-06,2,Pending
6159,6281,28,2023-10-13,1,Completed
6160,5351,22,2024-01-23,1,Completed
6161,9010,84,2023-02-14,3,Completed
6162,9165,47,2024-02-16,2,Completed
6163,4134,80,2023-08-02,2,Completed
6164,9371,66,2023-09-12,4,Completed
6165,105,25,2024-06-24,3,Completed
6166,8447,91,2024-05-18,2,Completed
6167,7572,67,2024-03-05,,Completed
6168,6602,87,2023-08-24,1,Completed
6169,6672,32,2024-08-16,1,Cancelled
6170,8783,17,2023-08-11,,Cancelled
6171,8717,40,2023-07-31,4,Completed
6172,8562,84,2024-05-31,1,Completed
6173,2964,30,2023-03-26,,Completed
6174,8856,59,2023-02-05,1,Completed
6175,690,28,2024-06-03,4,Cancelled
6176,6744,47,2023-07-10,1,Cancelled
6177,2589,23,2023-05-08,1,Completed
6178,1536,83,2024-04-23,2,Cancelled
6179,2029,57,2023-01-13,4,Pending
6180,1857,89,2024-07-22,4,Completed
6181,3187,88,2023-07-01,,Completed
6182,2770,1,2023-09-13,2,Completed
6183,6086,92,2024-08-18,2,Completed
6184,6487,29,2024-04-10,1,Completed
6185,7242,50,2023-12-14,1,Completed
6186,2988,64,2024-01-30,2,Completed
6187,8136,99,2023-03-16,4,Completed
6188,6091,81,2023-02-08,4,Cancelled
6189,9341,75,2024-01-05,1,Completed
6190,781,37,2024-05-13,3,Completed
6191,4406,61,2024-08-01,4,Completed
6192,2154,7,2024-01-11,2,Completed
6193,8748,90,2023-11-20,3,Completed
6194,3297,87,2024-08-06,2,Completed
6195,3314,64,2024-08-05,,Completed
6196,4493,18,2024-04-16,1,Completed
6197,6297,29,2023-11-30,2,Cancelled
6198,2584,98,2023-03-05,1,Cancelled
6199,3044,60,2023-02-06,4,Cancelled
6200,7570,54,2023-02-22,1,Returned
6201,5980,72,2023-11-11,2,Pending
6202,1170,21,2024-05-28,3,Completed
6203,3263,21,2023-01-30,2,Completed
6204,7037,58,2023-08-04,2,Completed
6205,6727,49,2023-11-26,1,Completed
6206,4023,36,2024-07-26,1,Cancelled
6207,8393,17,2023-06-29,,Cancelled
6208,1891,80,2024-04-10,3,Completed
6209,8204,53,2023-01-05,4,Returned
6210,5172,15,2024-06-06,2,Returned
6211,9518,79,2024-08-19,1,Completed
6212,6665,40,2023-04-26,1,Cancelled
6213,7308,81,2023-01-27,1,Pending
6214,6244,51,2024-07-28,4,Completed
6215,3557,65,2024-06-28,3,Completed
6216,7305,13,2024-08-20,2,Returned
6217,4967,38,2023-03-17,4,Completed
6218,366,74,2023-02-16,2,
6219,8052,97,2023-12-11,,Cancelled
6220,657,26,2024-01-15,1,Completed
6221,8353,76,2024-08-20,,Completed
6222,8367,83,2024-03-06,4,Completed
6223,3471,15,2024-01-29,2,Cancelled
6224,4061,5,2024-06-30,3,Completed
6225,5600,2,2024-01-29,4,Completed
6226,545,78,2024-07-25,2,Pending
6227,6427,93,2024-04-04,1,Returned
6228,1762,65,2024-05-03,,Completed
6229,957,77,2023-07-29,2,Pending
6230,8644,60,2023-02-10,2,Returned
6231,8177,96,2023-12-19,1,Pending
6232,7792,98,2024-06-14,1,Completed
6233,8274,56,2024-08-16,4,Completed
6234,1237,78,2024-07-14,2,Completed
6235,4912,38,2023-08-09,,Completed
6236,6278,57,2024-04-27,3,Pending
6237,447,51,2024-08-23,,Completed
6238,2166,41,2024-07-28,1,Completed
6239,1620,79,2023-10-17,1,Completed
6240,1794,70,2023-03-10,2,Completed
6241,9366,93,2023-06-30,1,Completed
6242,6006,83,2023-03-29,3,Completed
6243,646,52,2023-03-07,3,Completed
6244,379,1,2024-05-04,2,Completed
6245,2656,85,2023-10-20,1,Pending
6246,7110,18,2023-12-18,1,Returned
6247,3585,27,2023-09-05,1,Completed
6248,1141,92,2023-09-13,3,Completed
6249,3736,72,2023-12-27,1,Completed
6250,662,95,2023-11-28,,Pending
6251,5437,76,2023-01-16,3,Cancelled
6252,8204,42,2023-02-20,4,Completed
6253,5210,6,2024-07-16,2,Pending
6254,388,90,2023-02-28,,Returned
6255,3024,80,2023-06-07,3,Completed
6256,4736,94,2024-06-30,2,Completed
6257,8292,83,2024-05-04,1,Cancelled
6258,6472,82,2023-05-09,4,Completed
6259,2772,24,2023-09-28,2,Completed
6260,4170,45,2023-07-03,1,Cancelled
6261,7264,84,2023-10-12,1,Returned
6262,6236,71,2023-03-08,1,
6263,4020,7,2023-11-15,2,Completed
6264,4271,16,2023-12-16,3,Cancelled
6265,5857,58,2024-06-18,2,Pending
6266,35,57,2023-11-20,3,Cancelled
6267,7619,42,2024-07-24,2,Cancelled
6268,3381,14,2024-02-11,1,Completed
6269,5477,56,2024-04-25,1,Returned
6270,7544,12,2024-03-15,4,Completed
6271,3177,93,2023-05-22,1,Completed
6272,8368,15,2024-01-04,4,Pending
6273,2154,8,2024-05-12,1,
6274,4688,58,2024-08-19,3,Completed
6275,1587,53,2024-08-18,3,Returned
6276,8057,9,2023-04-04,1,Completed
6277,5423,46,2023-10-27,3,Completed
6278,3659,92,2023-07-17,2,Completed
6279,953,91,2023-06-11,3,
6280,6271,7,2024-05-09,4,Completed
6281,5366,44,2023-01-20,1,Completed
6282,2872,14,2024-08-08,3,Completed
6283,2979,75,2023-03-22,1,Completed
6284,2971,96,2023-12-05,2,Completed
6285,4909,92,2023-03-03,1,Pending
6286,1960,6,2024-06-04,2,Completed
6287,5183,35,2023-01-13,1,Completed
6288,806,70,2023-01-21,3,Completed
6289,3101,61,2023-05-08,2,Completed
6290,1576,24,2024-02-16,4,Returned
6291,8792,73,2024-05-31,3,Pending
6292,2616,2,2023-10-06,3,Completed
6293,8804,78,2023-05-09,1,Pending
6294,5627,51,2023-03-26,1,Completed
6295,8753,31,2023-09-06,,Pending
6296,627,94,2023-05-25,2,Pending
6297,6885,27,2024-02-22,2,Completed
6298,2812,100,2023-06-16,1,Cancelled
6299,1611,31,2024-04-27,1,Pending
6300,8867,70,2024-02-18,,Completed
6301,49,43,2024-01-06,3,Completed
6302,1387,82,2023-01-13,2,Completed
6303,1903,52,2023-05-13,,Completed
6304,4723,14,2023-08-24,3,Returned
6305,4373,59,2024-04-24,3,Completed
6306,3843,20,2024-05-07,2,Pending
6307,7070,52,2024-01-25,2,Completed
6308,4312,75,2023-06-24,1,Completed
6309,8422,40,2024-07-09,3,Returned
6310,7807,68,2023-02-04,1,Completed
6311,6467,44,2024-07-24,4,Completed
6312,7998,6,2024-07-05,1,Completed
6313,6369,87,2024-02-10,1,Completed
6314,1686,57,2024-01-30,,Cancelled
6315,9503,58,2023-09-12,2,Completed
6316,8140,72,2023-03-09,1,Pending
6317,5134,30,2023-11-30,,Pending
6318,8825,100,2023-03-19,2,Completed
6319,2423,52,2024-04-05,1,Completed
6320,2751,11,2023-04-06,2,Completed
6321,8525,47,2023-10-18,3,Returned
6322,6310,5,2023-01-13,2,Cancelled
6323,8699,3,2024-06-24,,Completed
6324,4213,15,2023-08-25,1,Completed
6325,943,2,2024-02-17,1,Completed
6326,8828,2,2024-02-26,1,Completed
6327,9782,72,2023-08-17,1,Completed
6328,1463,54,2024-05-02,2,Returned
6329,7472,46,2023-01-31,4,Completed
6330,1992,94,2024-05-24,2,Completed
6331,5391,41,2024-03-02,1,Pending
6332,9927,69,2024-06-16,4,Pending
6333,113,30,2023-01-20,2,Completed
6334,7184,44,2023-07-29,2,Returned
6335,2264,10,2024-06-11,1,Completed
6336,8619,97,2023-02-26,1,Pending
6337,5255,88,2023-02-04,1,Pending
6338,9259,83,2024-04-08,1,Returned
6339,2812,30,2023-05-11,2,Completed
6340,834,89,2024-01-09,1,Completed
6341,7228,75,2023-09-16,1,Completed
6342,8422,49,2023-05-30,2,Cancelled
6343,4255,35,2024-06-03,4,Completed
6344,9016,65,2023-07-22,3,Cancelled
6345,2519,17,2023-08-21,1,Completed
6346,3668,31,2023-09-10,1,Returned
6347,9297,70,2023-12-04,3,Cancelled
6348,1042,77,2023-04-30,3,Completed
6349,5113,52,2023-11-18,3,Returned
6350,708,26,2023-05-17,1,Completed
6351,7459,100,2023-02-11,1,Completed
6352,1384,5,2023-02-28,4,Completed
6353,1303,14,2024-02-13,4,Completed
6354,7119,51,2024-07-31,2,Completed
6355,8869,15,2023-02-22,,Completed
6356,2565,12,2023-08-02,2,Completed
6357,9756,46,2023-07-13,4,Pending
6358,1261,64,2024-03-15,2,Completed
6359,3204,72,2024-01-07,3,Completed
6360,358,59,2023-10-17,3,Cancelled
6361,5405,95,2024-05-09,1,Cancelled
6362,5413,26,2023-11-12,1,Completed
6363,3235,29,2023-06-28,2,Completed
6364,8084,4,2023-06-10,1,Completed
6365,419,50,2023-06-29,2,Cancelled
6366,7907,92,2024-07-07,2,Completed
6367,5588,25,2024-05-05,1,Completed
6368,3956,40,2024-05-03,3,Completed
6369,1594,32,2023-07-14,1,Completed
6370,4603,100,2023-10-03,1,Completed
6371,9578,75,2023-02-04,3,Returned
6372,245,37,2023-01-29,2,Completed
6373,4573,10,2023-08-17,1,Cancelled
6374,615,38,2023-05-17,1,Cancelled
6375,250,61,2024-01-24,3,Completed
6376,6621,100,2024-04-09,1,Completed
6377,9788,27,2024-02-23,,Returned
6378,5870,81,2024-01-10,4,Pending
6379,5972,7,2023-06-29,1,Completed
6380,511,73,2023-03-16,4,Completed
6381,5969,99,2023-09-05,2,Cancelled
6382,4870,9,2024-01-24,2,Completed
6383,9558,59,2024-07-21,1,Completed
6384,7506,36,2024-07-20,1,Pending
6385,7648,30,2024-02-29,4,Cancelled
6386,9116,95,2023-02-25,3,Returned
6387,74,19,2024-08-14,2,Returned
6388,9001,41,2023-03-23,1,Completed
6389,2879,55,2024-06-28,,Completed
6390,5142,87,2024-03-10,2,Completed
6391,2127,84,2023-12-21,2,Returned
6392,2205,6,2023-08-13,1,Completed
6393,6471,88,2023-10-27,4,Cancelled
6394,3680,22,2024-06-10,2,Completed
6395,8090,70,2024-03-24,1,Cancelled
6396,985,24,2023-02-10,2,Cancelled
6397,1299,62,2023-01-01,4,Returned
6398,7549,42,2023-12-26,2,Completed
6399,7188,22,2024-05-26,3,Cancelled
6400,3956,82,2023-03-24,2,Pending
6401,5714,16,2023-10-24,3,Completed
6402,3688,100,2024-03-25,3,
6403,3046,13,2023-09-09,3,Completed
6404,9052,37,2023-09-20,3,Pending
6405,6717,52,2023-04-01,1,Pending
6406,2086,24,2024-07-09,4,Returned
6407,6534,83,2023-07-02,3,Completed
6408,2728,84,2024-08-16,2,Completed
6409,377,91,2024-05-22,1,Completed
6410,6993,17,2024-02-10,4,Returned
6411,5701,16,2023-06-18,2,Completed
6412,4691,1,2024-06-02,1,Completed
6413,2795,85,2023-10-08,,Returned
6414,1066,91,2024-07-13,1,Completed
6415,3683,1,2024-01-12,2,Returned
6416,7638,30,2023-03-21,3,Completed
6417,1052,84,2023-02-21,,Completed
6418,8821,24,2023-01-20,1,Cancelled
6419,8081,46,2023-05-29,3,Returned
6420,2374,2,2024-01-15,2,Completed
6421,6763,15,2023-12-18,1,Completed
6422,8059,29,2024-01-17,,
6423,6469,99,2023-03-12,4,Completed
6424,3975,62,2023-09-25,4,Completed
6425,9376,13,2023-03-29,4,Completed
6426,6660,83,2024-01-29,3,Pending
6427,7829,65,2023-05-09,2,Completed
6428,4842,45,2023-05-24,2,Completed
6429,9470,47,2023-05-29,3,Cancelled
6430,1952,16,2023-12-03,3,Completed
6431,3922,3,2023-12-01,2,Completed
6432,3425,70,2023-01-13,3,
6433,6726,95,2023-06-13,3,Completed
6434,9518,5,2023-03-29,,Cancelled
6435,1172,26,2023-06-30,4,Completed
6436,3770,92,2023-07-19,1,Pending
6437,3632,15,2023-06-11,2,Completed
6438,2311,73,2023-05-17,3,Cancelled
6439,2344,55,2024-05-14,1,Completed
6440,3387,22,2023-04-04,,Completed
6441,3068,37,2023-04-05,1,Completed
6442,2340,85,2024-07-08,3,Completed
6443,684,29,2023-11-30,,Completed
6444,9068,26,2023-02-16,3,Completed
6445,1055,70,2023-07-01,3,Returned
6446,7212,11,2024-04-16,,Cancelled
6447,2603,100,2024-03-10,4,Completed
6448,4015,20,2024-06-26,,Completed
6449,7302,84,2023-08-01,3,Completed
6450,349,91,2024-06-05,3,Completed
6451,1023,70,2023-03-31,4,Cancelled
6452,8642,33,2023-11-23,1,Completed
6453,504,30,2023-12-09,4,Completed
6454,8278,50,2023-11-25,,Pending
6455,523,34,2024-07-14,3,Completed
6456,2509,5,2024-07-19,1,Completed
6457,8822,80,2023-10-06,1,Returned
6458,18,12,2023-12-22,1,Completed
6459,7424,76,2024-07-15,2,Cancelled
6460,1269,75,2023-01-25,2,Completed
6461,1177,52,2024-01-15,,Completed
6462,1633,51,2023-10-18,,Cancelled
6463,3614,21,2024-04-05,2,Completed
6464,115,71,2023-10-28,4,Completed
6465,8945,58,2023-04-08,3,Completed
6466,6591,98,2023-05-19,1,Returned
6467,2401,64,2024-01-22,,Completed
6468,6769,93,2023-12-18,1,
